dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.992713,4.145065,3.255136,0.505276,-0.297370,-0.128951,0.283864
0.020000,4.002308,4.147829,3.265122,0.499270,-0.300311,-0.147049,0.277111
0.020000,4.011805,4.150496,3.274986,0.493224,-0.302288,-0.098816,0.270418
0.020000,4.021203,4.153068,3.284729,0.487132,-0.304625,-0.116879,0.263788
0.020000,4.030498,4.155546,3.294349,0.480987,-0.307254,-0.131444,0.257223
0.020000,4.039689,4.157932,3.303845,0.474809,-0.308876,-0.081103,0.250726
0.020000,4.048775,4.160228,3.313217,0.468585,-0.311224,-0.117414,0.244299
0.020000,4.057754,4.162436,3.322463,0.462322,-0.313139,-0.095748,0.237944
0.020000,4.066625,4.164557,3.331584,0.456028,-0.314713,-0.078663,0.231663
0.020000,4.075385,4.166595,3.340577,0.449698,-0.316514,-0.090050,0.225458
0.020000,4.084033,4.168551,3.349444,0.443334,-0.318196,-0.084107,0.219332
0.020000,4.092568,4.170427,3.358183,0.436938,-0.319757,-0.078037,0.213285
0.020000,4.100989,4.172224,3.366793,0.430515,-0.321193,-0.071848,0.207319
0.020000,4.109293,4.173945,3.375275,0.424065,-0.322504,-0.065549,0.201436
0.020000,4.117481,4.175593,3.383626,0.417591,-0.323687,-0.059149,0.195638
0.020000,4.125551,4.177168,3.391848,0.411096,-0.324741,-0.052658,0.189925
0.020000,4.133501,4.178673,3.399940,0.404583,-0.325662,-0.046084,0.184298
0.020000,4.141331,4.180110,3.407901,0.398035,-0.327402,-0.087003,0.178760
0.020000,4.149040,4.181481,3.415730,0.391486,-0.327456,-0.002683,0.173310
0.020000,4.156626,4.182789,3.423429,0.384910,-0.328779,-0.066174,0.167950
0.020000,4.164090,4.184034,3.430995,0.378327,-0.329126,-0.017338,0.162681
0.020000,4.171429,4.185219,3.438429,0.371718,-0.330454,-0.066405,0.157503
0.020000,4.178644,4.186346,3.445732,0.365111,-0.330350,0.005232,0.152417
0.020000,4.185733,4.187417,3.452901,0.358490,-0.331053,-0.035178,0.147424
0.020000,4.192696,4.188433,3.459938,0.351849,-0.332049,-0.049811,0.142524
0.020000,4.199533,4.189398,3.466843,0.345207,-0.332104,-0.002735,0.137719
