dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.773312,0.402583,7.447476,1.162591,-1.308457,0.255679,3.142522
0.020000,1.750581,0.402551,7.470207,1.136522,-1.303444,0.250659,3.143512
0.020000,1.728370,0.402496,7.492418,1.110551,-1.298540,0.245194,3.144564
0.020000,1.706677,0.402420,7.514111,1.084676,-1.293737,0.240154,3.145673
0.020000,1.685499,0.402322,7.535289,1.058895,-1.289040,0.234846,3.146833
0.020000,1.664835,0.402201,7.555953,1.033207,-1.284446,0.229725,3.148039
0.020000,1.644684,0.402059,7.576105,1.007607,-1.279957,0.224446,3.149286
0.020000,1.625043,0.401895,7.595747,0.982096,-1.275570,0.219321,3.150569
0.020000,1.605910,0.401711,7.614881,0.956670,-1.271289,0.214073,3.151884
0.020000,1.587285,0.401507,7.633507,0.931328,-1.267111,0.208877,3.153224
0.020000,1.569165,0.401284,7.651629,0.906067,-1.263039,0.203614,3.154587
0.020000,1.551549,0.401043,7.669246,0.880886,-1.259069,0.198478,3.155967
0.020000,1.534435,0.400785,7.686362,0.855782,-1.255207,0.193102,3.157360
0.020000,1.517822,0.400511,7.702977,0.830753,-1.251448,0.187984,3.158762
0.020000,1.501709,0.400223,7.719093,0.805797,-1.247795,0.182656,3.160168
0.020000,1.486093,0.399922,7.734711,0.780912,-1.244247,0.177359,3.161575
0.020000,1.470975,0.399610,7.749833,0.756096,-1.240805,0.172111,3.162978
0.020000,1.456351,0.399287,7.764460,0.731346,-1.237469,0.166800,3.164375
0.020000,1.442222,0.398955,7.778593,0.706662,-1.234239,0.161496,3.165760
0.020000,1.428585,0.398616,7.792234,0.682039,-1.231116,0.156167,3.167132
0.020000,1.415440,0.398271,7.805384,0.657477,-1.228099,0.150863,3.168485
0.020000,1.402786,0.397922,7.818043,0.632974,-1.225189,0.145477,3.169818
0.020000,1.390620,0.397571,7.830214,0.608526,-1.222386,0.140168,3.171126
0.020000,1.378943,0.397219,7.841896,0.584132,-1.219688,0.134892,3.172407
0.020000,1.367753,0.396867,7.853092,0.559790,-1.217100,0.129374,3.173658
0.020000,1.357048,0.396517,7.863802,0.535498,-1.214617,0.124161,3.174876
0.020000,1.346829,0.396171,7.874027,0.511253,-1.212244,0.118668,3.176058
0.020000,1.337094,0.395829,7.883768,0.487053,-1.209972,0.113597,3.177202
0.020000,1.327842,0.395495,7.893026,0.462897,-1.207815,0.107864,3.178305
0.020000,1.319073,0.395168,7.901802,0.438782,-1.205760,0.102715,3.179365
0.020000,1.310785,0.394851,7.910096,0.414706,-1.203814,0.097336,3.180380
0.020000,1.302977,0.394544,7.917909,0.390666,-1.201971,0.092114,3.181348
0.020000,1.295650,0.394249,7.925242,0.366661,-1.200240,0.086552,3.182266
0.020000,1.288802,0.393967,7.932096,0.342689,-1.198615,0.081277,3.183133
0.020000,1.282433,0.393700,7.938471,0.318747,-1.197091,0.076168,3.183948
0.020000,1.276541,0.393448,7.944368,0.294834,-1.195684,0.070382,3.184707
0.020000,1.271128,0.393213,7.949787,0.270946,-1.194372,0.065588,3.185411
0.020000,1.266191,0.392995,7.954728,0.247083,-1.193171,0.060060,3.186058
0.020000,1.261730,0.392795,7.959193,0.223241,-1.192082,0.054449,3.186646
0.020000,1.257746,0.392614,7.963181,0.199419,-1.191086,0.049799,3.187175
0.020000,1.254238,0.392453,7.966694,0.175615,-1.190207,0.043960,3.187642
0.020000,1.251204,0.392313,7.969730,0.151827,-1.189428,0.038942,3.188049
0.020000,1.248646,0.392193,7.972291,0.128052,-1.188754,0.033674,3.188393
0.020000,1.246563,0.392096,7.974377,0.104288,-1.188188,0.028310,3.188674
0.020000,1.244954,0.392020,7.975988,0.080533,-1.187730,0.022909,3.188891
0.020000,1.243819,0.391966,7.977124,0.056786,-1.187371,0.017939,3.189045
0.020000,1.243159,0.391934,7.977784,0.033044,-1.187116,0.012744,3.189134
0.020000,1.242901,0.391922,7.978043,0.012913,-1.006543,9.028682,3.189169
0.020000,1.242855,0.391920,7.978089,0.002326,-0.529335,23.860400,3.189176
0.020000,1.242855,0.391920,7.978089,0.000000,-0.116299,20.651755,3.189176
